Palabra,Etiqueta_POS
20,NUM
días,NOUN
del,ADP
mes,NOUN
de,ADP
enero,NOUN
del,ADP
año,NOUN
1544,NUM
años,NOUN
vino,VERB
el,DET
capitán,NOUN
Francisco,PROPN
de,ADP
Ribera,PROPN
con,ADP
los,DET
seis,NUM
españoles,NOUN
que,PRON
con,ADP
él,PRON
envió,VERB
el,DET
gobernador,NOUN
y,CCONJ
con,ADP
la,DET
guía,NOUN
que,PRON
consigo,VERB
llevó,VERB
",",PUNCT
y,CCONJ
con,ADP
tres,NUM
indios,NOUN
que,PRON
le,PRON
quedaron,VERB
de,ADP
los,DET
once,NUM
que,SCONJ
con,ADP
él,PRON
envió,VERB
de,ADP
los,DET
guaraníes,NOUN
",",PUNCT
los,DET
cuales,PRON
todos,PRON
envió,VERB
",",PUNCT
como,SCONJ
arriba,ADV
he,AUX
dicho,VERB
",",PUNCT
para,ADP
que,SCONJ
descubriese,VERB
las,DET
poblaciones,NOUN
y,CCONJ
las,PRON
viese,VERB
por,ADP
vista,NOUN
de,ADP
ojos,NOUN
dende,VERB
la,DET
parte,NOUN
donde,PRON
el,DET
gobernador,NOUN
se,PRON
volvió,VERB
;,PUNCT
y,CCONJ
ellos,PRON
fueron,AUX
su,DET
camino,NOUN
adelante,ADV
en,ADP
busca,NOUN
de,ADP
Tapuaguazu,PROPN
",",PUNCT
donde,PRON
la,DET
guía,NOUN
decía,VERB
que,SCONJ
comenzaban,VERB
las,DET
poblaciones,NOUN
de,ADP
los,DET
indios,NOUN
de,ADP
toda,DET
la,DET
tierra,NOUN
;,PUNCT
y,CCONJ
llegado,ADJ
con,ADP
los,DET
seis,NUM
cristianos,NOUN
",",PUNCT
los,DET
cuales,PRON
venían,VERB
heridos,NOUN
",",PUNCT
toda,DET
la,DET
gente,NOUN
se,PRON
alegró,VERB
con,ADP
ellos,PRON
",",PUNCT
y,CCONJ
dieron,VERB
gracias,NOUN
a,ADP
Dios,PROPN
de,ADP
verlos,VERB
escapados,ADJ
de,ADP
tan,ADV
peligroso,ADJ
camino,NOUN
",",PUNCT
porque,SCONJ
en,ADP
la,DET
verdad,NOUN
el,DET
gobernador,NOUN
los,PRON
tenía,VERB
por,ADP
perdidos,ADJ
",",PUNCT
porque,SCONJ
de,ADP
los,DET
once,NUM
indios,NOUN
que,PRON
con,ADP
ellos,PRON
habían,AUX
ido,VERB
",",PUNCT
se,PRON
habían,AUX
vuelto,VERB
los,DET
ocho,NUM
",",PUNCT
y,CCONJ
por,ADP
ello,PRON
el,DET
gobernador,NOUN
hubo,AUX
mucho,DET
enojo,NOUN
con,ADP
ellos,PRON
y,CCONJ
los,PRON
quiso,VERB
castigar,VERB
",",PUNCT
y,CCONJ
los,DET
indios,NOUN
principales,ADJ
sus,DET
parientes,NOUN
le,PRON
rogaban,VERB
que,SCONJ
los,PRON
mandase,VERB
ahorcar,VERB
luego,ADV
como,SCONJ
se,PRON
volvieron,VERB
",",PUNCT
porque,SCONJ
habían,AUX
dejado,VERB
y,CCONJ
desamparado,VERB
los,DET
cristianos,NOUN
",",PUNCT
habiéndoles,NOUN
encomendado,ADJ
y,CCONJ
mandado,VERB
que,SCONJ
los,PRON
acompañasen,VERB
y,CCONJ
guardasen,VERB
hasta,ADP
volver,VERB
en,ADP
su,DET
presencia,NOUN
con,ADP
ellos,PRON
",",PUNCT
y,CCONJ
que,SCONJ
pues,SCONJ
no,ADV
lo,PRON
habían,AUX
hecho,VERB
",",PUNCT
que,SCONJ
ellos,PRON
merescían,VERB
que,PRON
fuesen,AUX
ahorcados,VERB
",",PUNCT
y,CCONJ
el,DET
gobernador,NOUN
se,PRON
lo,PRON
reprehendió,NOUN
",",PUNCT
con,ADP
apercibimiento,NOUN
que,SCONJ
si,SCONJ
otra,PRON
vez,NOUN
lo,PRON
hacían,VERB
los,PRON
castigaría,VERB
",",PUNCT
y,CCONJ
por,ADP
ser,AUX
aquella,DET
la,DET
primera,ADJ
les,PRON
perdonaba,VERB
",",PUNCT
por,ADP
no,ADV
alterar,VERB
a,ADP
todos,DET
los,DET
indios,NOUN
de,ADP
su,DET
generación,NOUN
.,PUNCT
"


",SPACE
CAPÍTULO,PROPN
LXX,PROPN
"

",SPACE
De,ADP
cómo,PRON
el,DET
capitán,NOUN
Francisco,PROPN
de,ADP
Ribera,PROPN
dio,VERB
cuenta,NOUN
de,ADP
su,DET
descubrimiento,NOUN
"

",SPACE
Otro,DET
día,NOUN
siguiente,ADJ
paresció,VERB
ante,ADP
el,DET
gobernador,NOUN
el,DET
capitán,NOUN
Francisco,PROPN
de,ADP
Ribera,PROPN
",",PUNCT
trayendo,VERB
consigo,PRON
los,DET
seis,NUM
españoles,NOUN
que,PRON
con,ADP
él,PRON
habían,AUX
ido,VERB
",",PUNCT
y,CCONJ
le,PRON
dio,VERB
relación,NOUN
de,ADP
su,DET
descubrimiento,NOUN
",",PUNCT
y,CCONJ
dijo,VERB
que,SCONJ
después,ADV
que,SCONJ
dél,PROPN
partió,VERB
en,ADP
aquel,DET
bosque,NOUN
de,ADP
do,ADP
se,PRON
habían,AUX
apartado,VERB
",",PUNCT
que,PRON
habían,AUX
caminado,VERB
por,ADP
do,ADP
la,DET
guía,NOUN
lo,PRON
había,AUX
llevado,VERB
veinte,NUM
y,CCONJ
un,DET
días,NOUN
sin,ADP
parar,VERB
",",PUNCT
yendo,VERB
por,ADP
tierra,NOUN
de,ADP
muchas,DET
malezas,NOUN
",",PUNCT
de,ADP
arboledas,NOUN
tan,ADV
cerradas,ADJ
",",PUNCT
que,PRON
no,ADV
podían,AUX
pasar,VERB
sin,ADP
ir,AUX
desmontando,VERB
y,CCONJ
abriendo,VERB
por,ADP
do,ADP
pudiese,AUX
pasar,VERB
",",PUNCT
y,CCONJ
que,SCONJ
algunos,DET
días,NOUN
caminaban,VERB
una,DET
legua,NOUN
",",PUNCT
y,CCONJ
otros,DET
dos,NUM
días,NOUN
que,PRON
no,ADV
caminaban,VERB
media,ADJ
",",PUNCT
por,ADP
las,DET
grandes,ADJ
malezas,NOUN
y,CCONJ
breñas,NOUN
de,ADP
los,DET
montes,NOUN
",",PUNCT
y,CCONJ
que,SCONJ
en,ADP
todo,DET
el,DET
camino,NOUN
que,PRON
llevaron,VERB
fue,AUX
la,DET
vía,NOUN
del,ADP
poniente,NOUN
;,PUNCT
que,SCONJ
en,ADP
todo,DET
el,DET
tiempo,NOUN
que,PRON
fueron,AUX
por,ADP
la,DET
dicha,ADJ
tierra,NOUN
comían,VERB
venados,ADJ
y,CCONJ
puercos,NOUN
y,CCONJ
antas,NOUN
que,PRON
los,DET
indios,NOUN
mataban,VERB
con,ADP
las,DET
flechas,NOUN
",",PUNCT
porque,SCONJ
era,AUX
tanta,DET
la,DET
caza,NOUN
que,PRON
había,AUX
que,SCONJ
a,ADP
palos,NOUN
mataban,VERB
todo,DET
lo,PRON
que,PRON
querían,VERB
para,ADP
comer,VERB
",",PUNCT
y,CCONJ
ansimismo,ADV
había,AUX
infinita,ADJ
miel,NOUN
en,ADP
lo,PRON
hueco,NOUN
de,ADP
los,DET
árboles,NOUN
",",PUNCT
y,CCONJ
frutas,NOUN
salvajes,ADJ
",",PUNCT
que,PRON
había,AUX
para,ADP
mantener,VERB
toda,DET
la,DET
gente,NOUN
que,PRON
venía,VERB
al,ADP
dicho,ADJ
descubrimiento,NOUN
",",PUNCT
y,CCONJ
que,SCONJ
a,ADP
los,DET
veinte,NUM
y,CCONJ
un,DET
días,NOUN
llegaron,VERB
a,ADP
un,DET
río,NOUN
que,PRON
corría,VERB
la,DET
vía,NOUN
del,ADP
poniente,NOUN
;,PUNCT
y,CCONJ
según,ADP
la,DET
guía,NOUN
les,PRON
dijo,VERB
",",PUNCT
que,PRON
pasaba,VERB
por,ADP
Tapuaguazu,PROPN
y,CCONJ
por,ADP
las,DET
poblaciones,NOUN
de,ADP
los,DET
indios,NOUN
",",PUNCT
en,ADP
el,DET
cual,PRON
pescaron,VERB
los,DET
que,PRON
él,PRON
llevaba,VERB
",",PUNCT
y,CCONJ
sacaron,VERB
mucho,DET
pescado,NOUN
de,ADP
unos,PRON
que,PRON
llaman,VERB
los,DET
indios,NOUN
piraputanas,ADJ
",",PUNCT
que,PRON
son,AUX
de,ADP
la,DET
manera,NOUN
de,ADP
los,DET
sábalos,NOUN
",",PUNCT
que,PRON
es,AUX
muy,ADV
excelente,ADJ
pescado,NOUN
;,PUNCT
y,CCONJ
pasaron,VERB
el,DET
río,NOUN
",",PUNCT
y,CCONJ
andando,VERB
por,ADP
donde,PRON
la,DET
guía,NOUN
los,PRON
llevaba,VERB
",",PUNCT
dieron,VERB
en,ADP
huella,NOUN
fresca,ADJ
de,ADP
indios,NOUN
;,PUNCT
que,PRON
",",PUNCT
como,SCONJ
aquel,DET
día,NOUN
había,AUX
llovido,VERB
",",PUNCT
estaba,VERB
la,DET
tierra,NOUN
mojada,ADJ
",",PUNCT
y,CCONJ
parescía,ADJ
haber,AUX
andado,VERB
indios,NOUN
por,ADP
allí,ADV
a,ADP
caza,NOUN
;,PUNCT
y,CCONJ
yendo,VERB
siguiendo,VERB
el,DET
rastro,NOUN
de,ADP
la,DET
huella,NOUN
",",PUNCT
dieron,VERB
en,ADP
unas,DET
grandes,ADJ
hazas,NOUN
de,ADP
maíz,NOUN
que,PRON
se,PRON
comenzaba,VERB
a,ADP
coger,VERB
",",PUNCT
y,CCONJ
luego,ADV
",",PUNCT
sin,ADP
se,PRON
poder,AUX
encubrir,VERB
",",PUNCT
salió,VERB
a,ADP
ellos,PRON
un,DET
indio,NOUN
solo,ADJ
",",PUNCT
cuyo,PRON
lenguaje,NOUN
no,ADV
entendieron,VERB
",",PUNCT
que,SCONJ
traía,VERB
un,DET
barbote,NOUN
grande,ADJ
en,ADP
el,DET
labio,NOUN
bajo,ADJ
",",PUNCT
de,ADP
plata,NOUN
",",PUNCT
y,CCONJ
unas,DET
orejeras,NOUN
de,ADP
oro,NOUN
",",PUNCT
y,CCONJ
tomó,VERB
por,ADP
la,DET
mano,NOUN
al,ADP
Francisco,PROPN
de,ADP
Ribera,PROPN
",",PUNCT
y,CCONJ
por,ADP
señas,NOUN
les,PRON
dijo,VERB
que,SCONJ
se,PRON
fuesen,VERB
con,ADP
él,PRON
",",PUNCT
y,CCONJ
así,ADV
lo,PRON
hicieron,VERB
y,CCONJ
vieron,VERB
cerca,ADV
de,ADP
allí,ADV
una,DET
casa,NOUN
grande,ADJ
de,ADP
paja,NOUN
y,CCONJ
madera,NOUN
;,PUNCT
y,CCONJ
como,SCONJ
llegaron,VERB
cerca,ADV
de,ADP
ella,PRON
",",PUNCT
vieron,VERB
que,SCONJ
las,DET
mujeres,NOUN
y,CCONJ
otros,DET
indios,NOUN
sacaban,VERB
lo,PRON
que,PRON
dentro,ADV
estaba,AUX
de,ADP
ropa,NOUN
de,ADP
algodón,NOUN
y,CCONJ
otras,DET
cosas,NOUN
",",PUNCT
y,CCONJ
se,PRON
metían,VERB
por,ADP
las,DET
hazas,NOUN
adelante,ADV
",",PUNCT
y,CCONJ
el,DET
indio,NOUN
los,PRON
mandó,VERB
entrar,VERB
dentro,ADV
de,ADP
la,DET
casa,NOUN
",",PUNCT
en,ADP
la,DET
cual,PRON
andaban,VERB
mujeres,NOUN
y,CCONJ
indios,NOUN
sacando,VERB
todo,DET
lo,PRON
que,PRON
tenían,VERB
dentro,ADV
",",PUNCT
y,CCONJ
abrían,VERB
la,DET
paja,NOUN
de,ADP
la,DET
casa,NOUN
y,CCONJ
por,ADP
allí,ADV
lo,PRON
echaban,VERB
fuera,ADV
",",PUNCT
por,ADP
no,ADV
pasarlo,VERB
por,ADP
donde,PRON
él,PRON
y,CCONJ
los,DET
otros,DET
cristianos,NOUN
estaban,VERB
",",PUNCT
y,CCONJ
que,SCONJ
de,ADP
unas,DET
tinajas,NOUN
grandes,ADJ
que,PRON
estaban,VERB
dentro,ADV
de,ADP
la,DET
casa,NOUN
llenas,PROPN
de,ADP
maíz,NOUN
vio,VERB
sacar,VERB
ciertas,DET
planchas,NOUN
y,CCONJ
hachuelas,NOUN
y,CCONJ
brazaletes,NOUN
de,ADP
plata,NOUN
",",PUNCT
y,CCONJ
echarlos,VERB
fuera,ADV
de,ADP
la,DET
casa,NOUN
por,ADP
las,DET
paredes,PROPN
",",PUNCT
que,PRON
eran,AUX
de,ADP
paja,NOUN
;,PUNCT
y,CCONJ
como,SCONJ
el,DET
indio,NOUN
que,PRON
parescía,VERB
el,DET
principal,ADJ
de,ADP
aquella,DET
casa,NOUN
(,PUNCT
por,ADP
el,DET
respeto,NOUN
que,SCONJ
los,DET
indios,NOUN
de,ADP
ella,PRON
le,PRON
tenían,VERB
),PUNCT
los,PRON
tuvo,VERB
dentro,ADV
de,ADP
la,DET
casa,NOUN
",",PUNCT
por,ADP
señas,NOUN
les,PRON
dijo,VERB
que,SCONJ
se,PRON
asentasen,VERB
",",PUNCT
y,CCONJ
a,ADP
dos,NUM
indios,NOUN
orejones,NOUN
que,PRON
tenía,VERB
por,ADP
esclavos,NOUN
",",PUNCT
les,PRON
mandó,VERB
dar,VERB
a,ADP
beber,VERB
de,ADP
unas,DET
tinajas,NOUN
que,PRON
tenían,VERB
dentro,ADV
de,ADP
la,DET
casa,NOUN
metidas,ADJ
hasta,ADP
el,DET
cuello,NOUN
debajo,ADV
de,ADP
tierra,NOUN
",",PUNCT
llenas,ADJ
de,ADP
vino,NOUN
de,ADP
maíz,NOUN
;,PUNCT
sacaron,VERB
vino,NOUN
en,ADP
unos,DET
calabazos,NOUN
grandes,ADJ
y,CCONJ
les,PRON
comenzaron,VERB
a,ADP
dar,VERB
de,ADP
beber,VERB
;,PUNCT
y,CCONJ
los,DET
dos,NUM
orejones,NOUN
le,PRON
dijeron,VERB
que,SCONJ
a,ADP
tres,NUM
jornadas,NOUN
de,ADP
allí,ADV
",",PUNCT
con,ADP
unos,DET
indios,NOUN
que,PRON
llaman,VERB
payzunoes,PROPN
",",PUNCT
estaban,VERB
ciertos,DET
cristianos,NOUN
",",PUNCT
y,CCONJ
dende,VERB
allí,ADV
les,PRON
enseñaron,VERB
a,ADP
Tapuaguazu,PROPN
(,PUNCT
que,PRON
es,AUX
una,DET
peña,NOUN
muy,ADV
alta,ADJ
y,CCONJ
grande,ADJ
),PUNCT
",",PUNCT
y,CCONJ
luego,ADV
comenzaron,VERB
a,ADP
venir,VERB
muchos,DET
indios,NOUN
muy,ADV
pintados,ADJ
y,CCONJ
emplumados,ADJ
",",PUNCT
y,CCONJ
con,ADP
arcos,NOUN
y,CCONJ
flechas,NOUN
a,ADP
punto,NOUN
de,ADP
guerra,NOUN
",",PUNCT
y,CCONJ
el,DET
dicho,ADJ
indio,NOUN
habló,VERB
con,ADP
ellos,PRON
con,ADP
mucha,DET
aceleración,NOUN
",",PUNCT
y,CCONJ
tomó,VERB
asimismo,ADV
un,DET
arco,NOUN
y,CCONJ
flechas,NOUN
",",PUNCT
y,CCONJ
enviaba,VERB
indios,NOUN
que,PRON
iban,VERB
y,CCONJ
venían,VERB
con,ADP
mensajes,NOUN
;,PUNCT
de,ADP
donde,PRON
habían,AUX
conoscido,VERB
que,SCONJ
hacía,VERB
llamamiento,NOUN
del,ADP
pueblo,NOUN
que,PRON
debía,AUX
estar,AUX
cerca,ADV
de,ADP
allí,ADV
",",PUNCT
y,CCONJ
se,PRON
juntaban,VERB
para,ADP
los,DET
matar,VERB
;,PUNCT
y,CCONJ
que,SCONJ
había,AUX
dicho,VERB
a,ADP
los,DET
cristianos,NOUN
que,PRON
con,ADP
él,PRON
iban,VERB
",",PUNCT
que,SCONJ
saliesen,VERB
todos,PRON
juntos,ADJ
de,ADP
la,DET
casa,NOUN
",",PUNCT
y,CCONJ
se,PRON
volviesen,VERB
por,ADP
el,DET
mismo,DET
camino,NOUN
que,PRON
habían,AUX
traído,VERB
antes,ADV
que,SCONJ
se,PRON
juntasen,VERB
más,ADV
indios,NOUN
;,PUNCT
a,ADP
esta,DET
sazón,NOUN
estarían,AUX
juntos,ADJ
más,ADV
de,ADP
trescientos,NOUN
",",PUNCT
dándolos,ADJ
a,ADP
entender,VERB
que,SCONJ
iban,AUX
a,ADP
traer,VERB
otros,DET
muchos,DET
cristianos,NOUN
que,PRON
vivían,VERB
allí,ADV
cerca,ADV
;,PUNCT
y,CCONJ
que,SCONJ
ya,ADV
que,SCONJ
iban,AUX
a,ADP
salir,VERB
",",PUNCT
los,DET
indios,NOUN
se,PRON
les,PRON
ponían,VERB
delante,ADV
para,ADP
los,DET
detener,VERB
",",PUNCT
y,CCONJ
por,ADP
medio,NOUN
de,ADP
ellos,PRON
habían,AUX
salido,VERB
",",PUNCT
y,CCONJ
que,SCONJ
obra,NOUN
de,ADP
un,DET
tiro,NOUN
de,ADP
piedra,NOUN
de,ADP
la,DET
casa,NOUN
",",PUNCT
visto,ADJ
por,ADP
los,DET
indios,NOUN
que,PRON
se,PRON
iban,VERB
",",PUNCT
habían,AUX
ido,VERB
tras,ADP
de,ADP
ellos,PRON
",",PUNCT
y,CCONJ
con,ADP
grande,ADJ
grita,PROPN
",",PUNCT
tirándoles,VERB
muchas,DET
flechas,NOUN
",",PUNCT
los,PRON
habían,AUX
seguido,VERB
hasta,ADP
los,DET
meter,VERB
por,ADP
el,DET
monte,NOUN
",",PUNCT
donde,PRON
se,PRON
defendieron,VERB
;,PUNCT
y,CCONJ
los,DET
indios,NOUN
",",PUNCT
creyendo,VERB
que,SCONJ
allí,ADV
había,AUX
más,ADV
cristianos,ADJ
",",PUNCT
no,ADV
osaron,VERB
entrar,VERB
tras,ADP
de,ADP
ellos,PRON
y,CCONJ
los,PRON
habían,AUX
dejado,VERB
ir,VERB
",",PUNCT
y,CCONJ
escaparon,VERB
todos,DET
heridos,NOUN
",",PUNCT
y,CCONJ
se,PRON
tornaron,VERB
por,ADP
el,DET
propio,DET
camino,NOUN
que,PRON
abrieron,VERB
",",PUNCT
y,CCONJ
lo,PRON
que,PRON
habían,AUX
caminado,VERB
en,ADP
veinte,NUM
y,CCONJ
un,DET
días,NOUN
",",PUNCT
dende,VERB
donde,PRON
el,DET
gobernador,NOUN
los,PRON
había,AUX
enviado,VERB
hasta,ADP
llegar,VERB
al,ADP
puerto,NOUN
de,ADP
los,DET
Reyes,PROPN
lo,PRON
anduvieron,VERB
en,ADP
doce,NUM
días,NOUN
;,PUNCT
que,SCONJ
le,PRON
paresció,VERB
que,PRON
dende,VERB
aquel,DET
puerto,NOUN
hasta,ADP
donde,PRON
estaban,VERB
los,DET
dichos,ADJ
indios,NOUN
había,AUX
setenta,NUM
leguas,NOUN
de,ADP
camino,NOUN
",",PUNCT
y,CCONJ
que,SCONJ
una,DET
laguna,NOUN
que,PRON
está,AUX
a,ADP
veinte,NUM
leguas,NOUN
de,ADP
este,DET
puerto,NOUN
",",PUNCT
que,PRON
se,PRON
pasó,VERB
el,DET
agua,NOUN
hasta,ADP
la,DET
rodilla,NOUN
",",PUNCT
venía,VERB
entonces,ADV
tan,ADV
crescida,ADJ
y,CCONJ
traía,VERB
tanta,DET
agua,NOUN
",",PUNCT
que,PRON
se,PRON
había,AUX
extendido,VERB
y,CCONJ
alargado,ADJ
más,ADV
de,ADP
una,DET
legua,NOUN
por,ADP
la,DET
tierra,NOUN
adentro,ADV
",",PUNCT
por,ADP
donde,PRON
ellos,PRON
habían,AUX
pasado,VERB
",",PUNCT
y,CCONJ
más,ADV
de,ADP
dos,NUM
lanzas,NOUN
de,ADP
hondo,ADJ
",",PUNCT
y,CCONJ
que,PRON
con,ADP
muy,ADV
gran,ADJ
trabajo,NOUN
y,CCONJ
peligro,NOUN
lo,PRON
habían,AUX
pasado,VERB
con,ADP
balsas,NOUN
;,PUNCT
y,CCONJ
que,SCONJ
si,SCONJ
habían,AUX
de,ADP
entrar,VERB
por,ADP
la,DET
tierra,NOUN
",",PUNCT
era,AUX
necesario,ADJ
que,SCONJ
abajase,VERB
el,DET
agua,NOUN
de,ADP
la,DET
laguna,NOUN
;,PUNCT
y,CCONJ
que,SCONJ
los,DET
indios,NOUN
se,PRON
llaman,VERB
tarapecocies,NOUN
",",PUNCT
los,DET
cuales,PRON
tienen,VERB
muchos,DET
bastimentos,NOUN
",",PUNCT
y,CCONJ
vio,VERB
que,SCONJ
crían,VERB
patos,NOUN
y,CCONJ
gallinas,NOUN
como,SCONJ
las,DET
nuestras,DET
en,ADP
mucha,DET
cantidad,NOUN
.,PUNCT
Esta,DET
relación,NOUN
dio,VERB
Francisco,PROPN
de,ADP
Ribera,PROPN
y,CCONJ
los,DET
españoles,NOUN
que,PRON
con,ADP
él,PRON
fueron,AUX
y,CCONJ
vinieron,VERB
",",PUNCT
y,CCONJ
de,ADP
la,DET
guía,NOUN
que,SCONJ
con,ADP
ellos,PRON
fue,AUX
;,PUNCT
los,DET
cuales,PRON
dijeron,VERB
lo,PRON
mismo,ADJ
que,PRON
había,AUX
declarado,VERB
Francisco,PROPN
de,ADP
Ribera,PROPN
;,PUNCT
y,CCONJ
porque,SCONJ
en,ADP
este,DET
puerto,NOUN
de,ADP
los,DET
Reyes,PROPN
estaban,VERB
algunos,DET
indios,NOUN
de,ADP
la,DET
generación,NOUN
de,ADP
los,DET
tarapecocies,NOUN
",",PUNCT
donde,PRON
llegó,VERB
el,DET
Francisco,PROPN
de,ADP
Ribera,PROPN
",",PUNCT
los,DET
cuales,PRON
vinieron,VERB
con,ADP
García,PROPN
",",PUNCT
lengua,NOUN
",",PUNCT
cuando,SCONJ
fue,AUX
por,ADP
las,DET
poblaciones,NOUN
de,ADP
la,DET
tierra,NOUN
",",PUNCT
y,CCONJ
volvió,VERB
desbaratado,ADJ
por,ADP
los,DET
indios,NOUN
guaraníes,ADJ
en,ADP
el,DET
río,NOUN
del,ADP
Paraguay,PROPN
",",PUNCT
y,CCONJ
se,PRON
escaparon,VERB
éstos,PRON
con,ADP
los,DET
indios,NOUN
chaneses,ADJ
que,PRON
huyeron,VERB
",",PUNCT
y,CCONJ
vivían,VERB
todos,PRON
juntos,ADJ
en,ADP
el,DET
puerto,NOUN
de,ADP
los,DET
Reyes,PROPN
",",PUNCT
y,CCONJ
para,ADP
informarse,VERB
de,ADP
ellos,PRON
los,PRON
mandó,VERB
llamar,VERB
el,DET
gobernador,NOUN
",",PUNCT
y,CCONJ
luego,ADV
conoscieron,VERB
y,CCONJ
se,PRON
alegraron,VERB
con,ADP
unas,DET
flechas,NOUN
que,PRON
Francisco,PROPN
de,ADP
Ribera,PROPN
traía,VERB
",",PUNCT
de,ADP
las,DET
que,PRON
le,PRON
tiraron,VERB
los,DET
indios,NOUN
tarapecocies,ADJ
",",PUNCT
y,CCONJ
dijeron,VERB
que,SCONJ
aquéllas,PRON
eran,AUX
de,ADP
su,DET
tierra,NOUN
;,PUNCT
y,CCONJ
el,DET
gobernador,NOUN
les,PRON
preguntó,VERB
que,SCONJ
por,ADP
qué,PRON
los,DET
de,ADP
su,DET
generación,NOUN
habían,AUX
querido,VERB
matar,VERB
aquellos,PRON
que,PRON
los,PRON
habían,AUX
ido,AUX
a,ADP
ver,VERB
y,CCONJ
hablar,VERB
.,PUNCT
Y,CCONJ
dijeron,VERB
que,SCONJ
los,DET
de,ADP
su,DET
generación,NOUN
no,ADV
eran,AUX
enemigos,NOUN
de,ADP
los,DET
cristianos,NOUN
",",PUNCT
antes,ADV
los,PRON
tenían,VERB
por,ADP
amigos,NOUN
desde,ADP
que,SCONJ
García,PROPN
estuvo,AUX
en,ADP
la,DET
tierra,NOUN
y,CCONJ
contrató,VERB
con,ADP
ellos,PRON
;,PUNCT
y,CCONJ
que,SCONJ
la,DET
causa,NOUN
por,ADP
que,SCONJ
los,DET
tarapecocies,NOUN
los,PRON
querían,VERB
matar,VERB
sería,AUX
por,ADP
llevar,VERB
en,ADP
su,DET
compañía,NOUN
indios,ADJ
guaraníes,PROPN
",",PUNCT
que,PRON
los,PRON
tienen,VERB
por,ADP
enemigos,NOUN
",",PUNCT
porque,SCONJ
los,DET
tiempos,NOUN
pasados,ADJ
fueron,AUX
hasta,ADP
su,DET
tierra,NOUN
a,ADP
los,DET
matar,VERB
y,CCONJ
destruir,VERB
;,PUNCT
porque,SCONJ
los,DET
cristianos,NOUN
no,ADV
habían,AUX
llevado,VERB
lengua,NOUN
que,PRON
los,PRON
hablasen,VERB
y,CCONJ
los,DET
entendiesen,VERB
para,ADP
les,PRON
decir,VERB
y,CCONJ
hacer,VERB
entender,VERB
a,ADP
lo,PRON
que,PRON
iban,VERB
",",PUNCT
porque,SCONJ
no,ADV
acostumbran,VERB
hacer,VERB
guerra,NOUN
a,ADP
los,DET
que,PRON
no,ADV
les,PRON
hacen,VERB
mal,ADV
;,PUNCT
y,CCONJ
que,SCONJ
si,SCONJ
llevaran,VERB
lengua,NOUN
que,PRON
les,PRON
hablara,VERB
",",PUNCT
les,PRON
hicieran,VERB
buenos,ADJ
tratamientos,NOUN
y,CCONJ
les,PRON
dieran,VERB
de,ADP
comer,VERB
",",PUNCT
y,CCONJ
oro,NOUN
y,CCONJ
plata,NOUN
que,PRON
tienen,VERB
",",PUNCT
que,PRON
traen,VERB
de,ADP
las,DET
poblaciones,NOUN
de,ADP
la,DET
tierra,NOUN
adentro,ADV
.,PUNCT
Fueron,AUX
preguntados,VERB
qué,DET
generaciones,NOUN
son,AUX
de,ADP
los,DET
que,PRON
han,AUX
la,DET
plata,NOUN
y,CCONJ
el,DET
oro,NOUN
",",PUNCT
y,CCONJ
cómo,PRON
lo,PRON
contratan,VERB
y,CCONJ
viene,VERB
a,ADP
su,DET
poder,NOUN
;,PUNCT
dijeron,VERB
que,SCONJ
los,DET
payzunoes,ADJ
",",PUNCT
que,PRON
están,AUX
tres,NUM
jornadas,NOUN
de,ADP
su,DET
tierra,NOUN
",",PUNCT
lo,PRON
dan,VERB
a,ADP
los,DET
suyos,DET
a,ADP
trueco,NOUN
de,ADP
arcos,NOUN
y,CCONJ
flechas,NOUN
y,CCONJ
esclavos,NOUN
que,PRON
toman,VERB
de,ADP
otras,DET
generaciones,NOUN
",",PUNCT
y,CCONJ
que,SCONJ
los,DET
payzunoes,PRON
lo,PRON
han,AUX
de,ADP
los,DET
chaneses,NOUN
y,CCONJ
chimenoes,PROPN
y,CCONJ
carcaraes,ADV
y,CCONJ
candirees,ADJ
",",PUNCT
que,PRON
son,AUX
otras,DET
gentes,NOUN
de,ADP
los,DET
indios,NOUN
",",PUNCT
que,PRON
lo,PRON
tienen,VERB
en,ADP
mucha,DET
cantidad,NOUN
",",PUNCT
y,CCONJ
que,SCONJ
los,DET
indios,NOUN
lo,PRON
contratan,VERB
",",PUNCT
como,SCONJ
dicho,ADJ
es,AUX
.,PUNCT
Fuéle,PROPN
mostrando,VERB
un,DET
candelero,NOUN
de,ADP
azófar,PROPN
muy,ADV
limpio,ADJ
y,CCONJ
claro,ADJ
",",PUNCT
para,ADP
que,SCONJ
lo,PRON
viese,VERB
y,CCONJ
declarase,VERB
si,SCONJ
el,DET
oro,NOUN
que,PRON
tenían,VERB
en,ADP
su,DET
tierra,NOUN
era,AUX
de,ADP
aquella,DET
manera,NOUN
;,PUNCT
y,CCONJ
dijeron,VERB
que,SCONJ
lo,PRON
del,ADP
candelero,NOUN
era,AUX
duro,ADJ
y,CCONJ
bellaco,ADJ
",",PUNCT
y,CCONJ
lo,PRON
de,ADP
su,DET
tierra,NOUN
era,AUX
blando,ADJ
y,CCONJ
no,ADV
tenía,VERB
mal,ADV
olor,NOUN
y,CCONJ
era,AUX
más,ADV
amarillo,ADJ
",",PUNCT
y,CCONJ
luego,ADV
le,PRON
fue,AUX
mostrada,VERB
una,DET
sortija,NOUN
de,ADP
oro,NOUN
",",PUNCT
y,CCONJ
